Calculation1,School,City,County/State/ Territory,Count,uad_uc_ethn_7_cat,Pivot Field Values
INDERKUM HIGH SCHOOL53028,INDERKUM HIGH SCHOOL,Sacramento,Sacramento,App,African American,6
INDERKUM HIGH SCHOOL53028,INDERKUM HIGH SCHOOL,Sacramento,Sacramento,Enr,All,3
INDERKUM HIGH SCHOOL53028,INDERKUM HIGH SCHOOL,Sacramento,Sacramento,Adm,All,6
INDERKUM HIGH SCHOOL53028,INDERKUM HIGH SCHOOL,Sacramento,Sacramento,App,All,48
INDIAN SPRINGS HIGH SCHOOL54605,INDIAN SPRINGS HIGH SCHOOL,San Bernardino,San Bernardino,App,Hispanic/ Latinx,22
INDIAN SPRINGS HIGH SCHOOL54605,INDIAN SPRINGS HIGH SCHOOL,San Bernardino,San Bernardino,App,African American,5
INDIAN SPRINGS HIGH SCHOOL54605,INDIAN SPRINGS HIGH SCHOOL,San Bernardino,San Bernardino,App,All,28
INDIO HIGH SCHOOL51247,INDIO HIGH SCHOOL,Indio,Riverside,App,Hispanic/ Latinx,16
INDIO HIGH SCHOOL51247,INDIO HIGH SCHOOL,Indio,Riverside,App,All,18
INGLEWOOD HIGH SCHOOL51260,INGLEWOOD HIGH SCHOOL,Inglewood,Los Angeles,App,Hispanic/ Latinx,12
INGLEWOOD HIGH SCHOOL51260,INGLEWOOD HIGH SCHOOL,Inglewood,Los Angeles,App,All,14
INTERNATIONAL POLYTECHNIC HS52508,INTERNATIONAL POLYTECHNIC HS,Pomona,Los Angeles,App,Asian,5
INTERNATIONAL POLYTECHNIC HS52508,INTERNATIONAL POLYTECHNIC HS,Pomona,Los Angeles,App,Hispanic/ Latinx,10
INTERNATIONAL POLYTECHNIC HS52508,INTERNATIONAL POLYTECHNIC HS,Pomona,Los Angeles,App,All,20
INTERNATIONAL STUDIES ACADEMY52956,INTERNATIONAL STUDIES ACADEMY,San Francisco,San Francisco,App,All,6
INTERNATIONAL STUDIES LEARNING54028,INTERNATIONAL STUDIES LEARNING,South Gate,Los Angeles,Adm,All,3
INTERNATIONAL STUDIES LEARNING54028,INTERNATIONAL STUDIES LEARNING,South Gate,Los Angeles,App,All,14
IRVINE HIGH SCHOOL51271,IRVINE HIGH SCHOOL,Irvine,Orange,Adm,White,4
IRVINE HIGH SCHOOL51271,IRVINE HIGH SCHOOL,Irvine,Orange,App,White,12
IRVINE HIGH SCHOOL51271,IRVINE HIGH SCHOOL,Irvine,Orange,Enr,Asian,3
IRVINE HIGH SCHOOL51271,IRVINE HIGH SCHOOL,Irvine,Orange,Adm,Asian,15
IRVINE HIGH SCHOOL51271,IRVINE HIGH SCHOOL,Irvine,Orange,App,Asian,72
IRVINE HIGH SCHOOL51271,IRVINE HIGH SCHOOL,Irvine,Orange,Enr,All,4
IRVINE HIGH SCHOOL51271,IRVINE HIGH SCHOOL,Irvine,Orange,Adm,All,19
IRVINE HIGH SCHOOL51271,IRVINE HIGH SCHOOL,Irvine,Orange,App,All,92
IRVINGTON HIGH SCHOOL50968,IRVINGTON HIGH SCHOOL,Fremont,Alameda,Adm,Domestic Unknown,4
IRVINGTON HIGH SCHOOL50968,IRVINGTON HIGH SCHOOL,Fremont,Alameda,App,Domestic Unknown,13
IRVINGTON HIGH SCHOOL50968,IRVINGTON HIGH SCHOOL,Fremont,Alameda,App,White,9
IRVINGTON HIGH SCHOOL50968,IRVINGTON HIGH SCHOOL,Fremont,Alameda,Enr,Asian,31
IRVINGTON HIGH SCHOOL50968,IRVINGTON HIGH SCHOOL,Fremont,Alameda,Adm,Asian,40
IRVINGTON HIGH SCHOOL50968,IRVINGTON HIGH SCHOOL,Fremont,Alameda,App,Asian,137
IRVINGTON HIGH SCHOOL50968,IRVINGTON HIGH SCHOOL,Fremont,Alameda,Enr,All,33
IRVINGTON HIGH SCHOOL50968,IRVINGTON HIGH SCHOOL,Fremont,Alameda,Adm,All,46
IRVINGTON HIGH SCHOOL50968,IRVINGTON HIGH SCHOOL,Fremont,Alameda,App,All,167
IVY ACADEMIA54234,IVY ACADEMIA,Woodland Hills,Los Angeles,App,All,6
JAMES A GARFIELD HIGH SCHOOL51635,JAMES A GARFIELD HIGH SCHOOL,Los Angeles,Los Angeles,App,Hispanic/ Latinx,47
JAMES A GARFIELD HIGH SCHOOL51635,JAMES A GARFIELD HIGH SCHOOL,Los Angeles,Los Angeles,Adm,All,6
JAMES A GARFIELD HIGH SCHOOL51635,JAMES A GARFIELD HIGH SCHOOL,Los Angeles,Los Angeles,App,All,49
JAMES C ENOCHS HIGH SCHOOL54043,JAMES C ENOCHS HIGH SCHOOL,Modesto,Stanislaus,App,White,11
JAMES C ENOCHS HIGH SCHOOL54043,JAMES C ENOCHS HIGH SCHOOL,Modesto,Stanislaus,Adm,Asian,3
JAMES C ENOCHS HIGH SCHOOL54043,JAMES C ENOCHS HIGH SCHOOL,Modesto,Stanislaus,App,Asian,8
JAMES C ENOCHS HIGH SCHOOL54043,JAMES C ENOCHS HIGH SCHOOL,Modesto,Stanislaus,App,Hispanic/ Latinx,8
JAMES C ENOCHS HIGH SCHOOL54043,JAMES C ENOCHS HIGH SCHOOL,Modesto,Stanislaus,Adm,All,6
JAMES C ENOCHS HIGH SCHOOL54043,JAMES C ENOCHS HIGH SCHOOL,Modesto,Stanislaus,App,All,31
JAMES LICK HIGH SCHOOL53090,JAMES LICK HIGH SCHOOL,San Jose,Santa Clara,App,Hispanic/ Latinx,9
JAMES LICK HIGH SCHOOL53090,JAMES LICK HIGH SCHOOL,San Jose,Santa Clara,App,All,11
JAMES LOGAN HIGH SCHOOL50969,JAMES LOGAN HIGH SCHOOL,Union City,Alameda,App,White,14
JAMES LOGAN HIGH SCHOOL50969,JAMES LOGAN HIGH SCHOOL,Union City,Alameda,Enr,Asian,12
JAMES LOGAN HIGH SCHOOL50969,JAMES LOGAN HIGH SCHOOL,Union City,Alameda,Adm,Asian,17
JAMES LOGAN HIGH SCHOOL50969,JAMES LOGAN HIGH SCHOOL,Union City,Alameda,App,Asian,97
JAMES LOGAN HIGH SCHOOL50969,JAMES LOGAN HIGH SCHOOL,Union City,Alameda,Adm,Hispanic/ Latinx,3
JAMES LOGAN HIGH SCHOOL50969,JAMES LOGAN HIGH SCHOOL,Union City,Alameda,App,Hispanic/ Latinx,27
JAMES LOGAN HIGH SCHOOL50969,JAMES LOGAN HIGH SCHOOL,Union City,Alameda,App,African American,8
JAMES LOGAN HIGH SCHOOL50969,JAMES LOGAN HIGH SCHOOL,Union City,Alameda,Enr,All,14
JAMES LOGAN HIGH SCHOOL50969,JAMES LOGAN HIGH SCHOOL,Union City,Alameda,Adm,All,22
JAMES LOGAN HIGH SCHOOL50969,JAMES LOGAN HIGH SCHOOL,Union City,Alameda,App,All,155
JAMES MADISON HIGH SCHOOL52853,JAMES MADISON HIGH SCHOOL,San Diego,San Diego,App,Hispanic/ Latinx,7
JAMES MADISON HIGH SCHOOL52853,JAMES MADISON HIGH SCHOOL,San Diego,San Diego,Adm,All,5
JAMES MADISON HIGH SCHOOL52853,JAMES MADISON HIGH SCHOOL,San Diego,San Diego,App,All,15
JAMES MONROE HIGH SCHOOL52902,JAMES MONROE HIGH SCHOOL,North Hills,Los Angeles,App,Hispanic/ Latinx,13
JAMES MONROE HIGH SCHOOL52902,JAMES MONROE HIGH SCHOOL,North Hills,Los Angeles,Adm,All,4
JAMES MONROE HIGH SCHOOL52902,JAMES MONROE HIGH SCHOOL,North Hills,Los Angeles,App,All,16
JEFFERSON HIGH SCHOOL50720,JEFFERSON HIGH SCHOOL,Daly City,San Mateo,App,Asian,13
JEFFERSON HIGH SCHOOL50720,JEFFERSON HIGH SCHOOL,Daly City,San Mateo,App,Hispanic/ Latinx,8
JEFFERSON HIGH SCHOOL50720,JEFFERSON HIGH SCHOOL,Daly City,San Mateo,App,All,23
JESSE M BETHEL HIGH SCHOOL53690,JESSE M BETHEL HIGH SCHOOL,Vallejo,Solano,Enr,Asian,3
JESSE M BETHEL HIGH SCHOOL53690,JESSE M BETHEL HIGH SCHOOL,Vallejo,Solano,Adm,Asian,3
JESSE M BETHEL HIGH SCHOOL53690,JESSE M BETHEL HIGH SCHOOL,Vallejo,Solano,App,Asian,25
JESSE M BETHEL HIGH SCHOOL53690,JESSE M BETHEL HIGH SCHOOL,Vallejo,Solano,App,African American,8
JESSE M BETHEL HIGH SCHOOL53690,JESSE M BETHEL HIGH SCHOOL,Vallejo,Solano,Enr,All,4
JESSE M BETHEL HIGH SCHOOL53690,JESSE M BETHEL HIGH SCHOOL,Vallejo,Solano,Adm,All,5
JESSE M BETHEL HIGH SCHOOL53690,JESSE M BETHEL HIGH SCHOOL,Vallejo,Solano,App,All,37
JOHANSEN HIGH SCHOOL51994,JOHANSEN HIGH SCHOOL,Modesto,Stanislaus,App,White,5
JOHANSEN HIGH SCHOOL51994,JOHANSEN HIGH SCHOOL,Modesto,Stanislaus,App,Hispanic/ Latinx,7
JOHANSEN HIGH SCHOOL51994,JOHANSEN HIGH SCHOOL,Modesto,Stanislaus,App,All,15
JOHN A ROWLAND HIGH SCHOOL52696,JOHN A ROWLAND HIGH SCHOOL,Rowland Heights,Los Angeles,Adm,Asian,11
JOHN A ROWLAND HIGH SCHOOL52696,JOHN A ROWLAND HIGH SCHOOL,Rowland Heights,Los Angeles,App,Asian,48
JOHN A ROWLAND HIGH SCHOOL52696,JOHN A ROWLAND HIGH SCHOOL,Rowland Heights,Los Angeles,Enr,All,5
JOHN A ROWLAND HIGH SCHOOL52696,JOHN A ROWLAND HIGH SCHOOL,Rowland Heights,Los Angeles,Adm,All,12
JOHN A ROWLAND HIGH SCHOOL52696,JOHN A ROWLAND HIGH SCHOOL,Rowland Heights,Los Angeles,App,All,51
JOHN BURROUGHS HIGH SCHOOL50400,JOHN BURROUGHS HIGH SCHOOL,Burbank,Los Angeles,Adm,White,9
JOHN BURROUGHS HIGH SCHOOL50400,JOHN BURROUGHS HIGH SCHOOL,Burbank,Los Angeles,App,White,26
JOHN BURROUGHS HIGH SCHOOL50400,JOHN BURROUGHS HIGH SCHOOL,Burbank,Los Angeles,App,Asian,15
JOHN BURROUGHS HIGH SCHOOL50400,JOHN BURROUGHS HIGH SCHOOL,Burbank,Los Angeles,App,Hispanic/ Latinx,19
JOHN BURROUGHS HIGH SCHOOL50400,JOHN BURROUGHS HIGH SCHOOL,Burbank,Los Angeles,Enr,All,5
JOHN BURROUGHS HIGH SCHOOL50400,JOHN BURROUGHS HIGH SCHOOL,Burbank,Los Angeles,Adm,All,11
JOHN BURROUGHS HIGH SCHOOL50400,JOHN BURROUGHS HIGH SCHOOL,Burbank,Los Angeles,App,All,64
JOHN C FREMONT HIGH SCHOOL51645,JOHN C FREMONT HIGH SCHOOL,Los Angeles,Los Angeles,App,Hispanic/ Latinx,13
JOHN C FREMONT HIGH SCHOOL51645,JOHN C FREMONT HIGH SCHOOL,Los Angeles,Los Angeles,Enr,All,3
JOHN C FREMONT HIGH SCHOOL51645,JOHN C FREMONT HIGH SCHOOL,Los Angeles,Los Angeles,Adm,All,3
JOHN C FREMONT HIGH SCHOOL51645,JOHN C FREMONT HIGH SCHOOL,Los Angeles,Los Angeles,App,All,14
JOHN C KIMBALL HIGH SCHOOL54375,JOHN C KIMBALL HIGH SCHOOL,Tracy,San Joaquin,App,Asian,24
JOHN C KIMBALL HIGH SCHOOL54375,JOHN C KIMBALL HIGH SCHOOL,Tracy,San Joaquin,App,Hispanic/ Latinx,13
JOHN C KIMBALL HIGH SCHOOL54375,JOHN C KIMBALL HIGH SCHOOL,Tracy,San Joaquin,App,African American,5
JOHN C KIMBALL HIGH SCHOOL54375,JOHN C KIMBALL HIGH SCHOOL,Tracy,San Joaquin,Enr,All,7
JOHN C KIMBALL HIGH SCHOOL54375,JOHN C KIMBALL HIGH SCHOOL,Tracy,San Joaquin,Adm,All,8
JOHN C KIMBALL HIGH SCHOOL54375,JOHN C KIMBALL HIGH SCHOOL,Tracy,San Joaquin,App,All,49
JOHN F KENNEDY HIGH SCHOOL50379,JOHN F KENNEDY HIGH SCHOOL,La Palma,Orange,App,Asian,19
JOHN F KENNEDY HIGH SCHOOL50379,JOHN F KENNEDY HIGH SCHOOL,La Palma,Orange,Adm,All,3
JOHN F KENNEDY HIGH SCHOOL50379,JOHN F KENNEDY HIGH SCHOOL,La Palma,Orange,App,All,26
JOHN F KENNEDY HIGH SCHOOL50966,JOHN F KENNEDY HIGH SCHOOL,Fremont,Alameda,App,White,6
JOHN F KENNEDY HIGH SCHOOL50966,JOHN F KENNEDY HIGH SCHOOL,Fremont,Alameda,App,Asian,18
JOHN F KENNEDY HIGH SCHOOL50966,JOHN F KENNEDY HIGH SCHOOL,Fremont,Alameda,Enr,All,3
JOHN F KENNEDY HIGH SCHOOL50966,JOHN F KENNEDY HIGH SCHOOL,Fremont,Alameda,Adm,All,4
JOHN F KENNEDY HIGH SCHOOL50966,JOHN F KENNEDY HIGH SCHOOL,Fremont,Alameda,App,All,35
JOHN F KENNEDY HIGH SCHOOL51089,JOHN F KENNEDY HIGH SCHOOL,Granada Hills,Los Angeles,App,Hispanic/ Latinx,18
JOHN F KENNEDY HIGH SCHOOL51089,JOHN F KENNEDY HIGH SCHOOL,Granada Hills,Los Angeles,Adm,All,3
JOHN F KENNEDY HIGH SCHOOL51089,JOHN F KENNEDY HIGH SCHOOL,Granada Hills,Los Angeles,App,All,24
JOHN F KENNEDY HIGH SCHOOL52630,JOHN F KENNEDY HIGH SCHOOL,Richmond,Contra Costa,App,Hispanic/ Latinx,9
JOHN F KENNEDY HIGH SCHOOL52630,JOHN F KENNEDY HIGH SCHOOL,Richmond,Contra Costa,App,All,18
JOHN F KENNEDY HIGH SCHOOL52713,JOHN F KENNEDY HIGH SCHOOL,Sacramento,Sacramento,Enr,Asian,4
JOHN F KENNEDY HIGH SCHOOL52713,JOHN F KENNEDY HIGH SCHOOL,Sacramento,Sacramento,Adm,Asian,8
JOHN F KENNEDY HIGH SCHOOL52713,JOHN F KENNEDY HIGH SCHOOL,Sacramento,Sacramento,App,Asian,34
JOHN F KENNEDY HIGH SCHOOL52713,JOHN F KENNEDY HIGH SCHOOL,Sacramento,Sacramento,App,Hispanic/ Latinx,6
JOHN F KENNEDY HIGH SCHOOL52713,JOHN F KENNEDY HIGH SCHOOL,Sacramento,Sacramento,App,African American,5
JOHN F KENNEDY HIGH SCHOOL52713,JOHN F KENNEDY HIGH SCHOOL,Sacramento,Sacramento,Enr,All,7
JOHN F KENNEDY HIGH SCHOOL52713,JOHN F KENNEDY HIGH SCHOOL,Sacramento,Sacramento,Adm,All,13
JOHN F KENNEDY HIGH SCHOOL52713,JOHN F KENNEDY HIGH SCHOOL,Sacramento,Sacramento,App,All,50
JOHN F KENNEDY MIDDLE COLG HS54073,JOHN F KENNEDY MIDDLE COLG HS,Norco,Riverside,App,White,7
JOHN F KENNEDY MIDDLE COLG HS54073,JOHN F KENNEDY MIDDLE COLG HS,Norco,Riverside,App,Hispanic/ Latinx,8
JOHN F KENNEDY MIDDLE COLG HS54073,JOHN F KENNEDY MIDDLE COLG HS,Norco,Riverside,App,All,23
JOHN GLENN HIGH SCHOOL52166,JOHN GLENN HIGH SCHOOL,Norwalk,Los Angeles,App,Hispanic/ Latinx,10
JOHN GLENN HIGH SCHOOL52166,JOHN GLENN HIGH SCHOOL,Norwalk,Los Angeles,App,All,12
JOHN H FRANCIS POLYTECHNIC HS53467,JOHN H FRANCIS POLYTECHNIC HS,Sun Valley,Los Angeles,Adm,Asian,3
JOHN H FRANCIS POLYTECHNIC HS53467,JOHN H FRANCIS POLYTECHNIC HS,Sun Valley,Los Angeles,App,Asian,8
JOHN H FRANCIS POLYTECHNIC HS53467,JOHN H FRANCIS POLYTECHNIC HS,Sun Valley,Los Angeles,Adm,Hispanic/ Latinx,4
JOHN H FRANCIS POLYTECHNIC HS53467,JOHN H FRANCIS POLYTECHNIC HS,Sun Valley,Los Angeles,App,Hispanic/ Latinx,42
JOHN H FRANCIS POLYTECHNIC HS53467,JOHN H FRANCIS POLYTECHNIC HS,Sun Valley,Los Angeles,Enr,All,4
JOHN H FRANCIS POLYTECHNIC HS53467,JOHN H FRANCIS POLYTECHNIC HS,Sun Valley,Los Angeles,Adm,All,9
JOHN H FRANCIS POLYTECHNIC HS53467,JOHN H FRANCIS POLYTECHNIC HS,Sun Valley,Los Angeles,App,All,56
JOHN H PITMAN HIGH SCHOOL53644,JOHN H PITMAN HIGH SCHOOL,Turlock,Stanislaus,App,White,7
JOHN H PITMAN HIGH SCHOOL53644,JOHN H PITMAN HIGH SCHOOL,Turlock,Stanislaus,App,Asian,7
JOHN H PITMAN HIGH SCHOOL53644,JOHN H PITMAN HIGH SCHOOL,Turlock,Stanislaus,App,Hispanic/ Latinx,14
JOHN H PITMAN HIGH SCHOOL53644,JOHN H PITMAN HIGH SCHOOL,Turlock,Stanislaus,Adm,All,5
JOHN H PITMAN HIGH SCHOOL53644,JOHN H PITMAN HIGH SCHOOL,Turlock,Stanislaus,App,All,35
JOHN MARSHALL FUNDAMENTAL SCH52388,JOHN MARSHALL FUNDAMENTAL SCH,Pasadena,Los Angeles,Adm,White,4
JOHN MARSHALL FUNDAMENTAL SCH52388,JOHN MARSHALL FUNDAMENTAL SCH,Pasadena,Los Angeles,App,White,7
JOHN MARSHALL FUNDAMENTAL SCH52388,JOHN MARSHALL FUNDAMENTAL SCH,Pasadena,Los Angeles,App,Asian,6
JOHN MARSHALL FUNDAMENTAL SCH52388,JOHN MARSHALL FUNDAMENTAL SCH,Pasadena,Los Angeles,Adm,Hispanic/ Latinx,3
JOHN MARSHALL FUNDAMENTAL SCH52388,JOHN MARSHALL FUNDAMENTAL SCH,Pasadena,Los Angeles,App,Hispanic/ Latinx,20
JOHN MARSHALL FUNDAMENTAL SCH52388,JOHN MARSHALL FUNDAMENTAL SCH,Pasadena,Los Angeles,App,African American,5
JOHN MARSHALL FUNDAMENTAL SCH52388,JOHN MARSHALL FUNDAMENTAL SCH,Pasadena,Los Angeles,Adm,All,8
JOHN MARSHALL FUNDAMENTAL SCH52388,JOHN MARSHALL FUNDAMENTAL SCH,Pasadena,Los Angeles,App,All,38
JOHN MARSHALL HIGH SCHOOL51650,JOHN MARSHALL HIGH SCHOOL,Los Angeles,Los Angeles,App,White,14
JOHN MARSHALL HIGH SCHOOL51650,JOHN MARSHALL HIGH SCHOOL,Los Angeles,Los Angeles,Adm,Asian,5
JOHN MARSHALL HIGH SCHOOL51650,JOHN MARSHALL HIGH SCHOOL,Los Angeles,Los Angeles,App,Asian,47
JOHN MARSHALL HIGH SCHOOL51650,JOHN MARSHALL HIGH SCHOOL,Los Angeles,Los Angeles,App,Hispanic/ Latinx,15
JOHN MARSHALL HIGH SCHOOL51650,JOHN MARSHALL HIGH SCHOOL,Los Angeles,Los Angeles,Adm,All,9
JOHN MARSHALL HIGH SCHOOL51650,JOHN MARSHALL HIGH SCHOOL,Los Angeles,Los Angeles,App,All,80
JOHN MUIR HIGH SCHOOL52390,JOHN MUIR HIGH SCHOOL,Pasadena,Los Angeles,App,Hispanic/ Latinx,12
JOHN MUIR HIGH SCHOOL52390,JOHN MUIR HIGH SCHOOL,Pasadena,Los Angeles,App,All,17
JOHN O'CONNELL HIGH SCHOOL52960,JOHN O'CONNELL HIGH SCHOOL,San Francisco,San Francisco,App,Hispanic/ Latinx,7
JOHN O'CONNELL HIGH SCHOOL52960,JOHN O'CONNELL HIGH SCHOOL,San Francisco,San Francisco,App,All,11
JOHN SWETT HIGH SCHOOL50710,JOHN SWETT HIGH SCHOOL,Crockett,Contra Costa,App,Asian,6
JOHN SWETT HIGH SCHOOL50710,JOHN SWETT HIGH SCHOOL,Crockett,Contra Costa,App,All,13
JOHN W NORTH HIGH SCHOOL52661,JOHN W NORTH HIGH SCHOOL,Riverside,Riverside,App,White,7
JOHN W NORTH HIGH SCHOOL52661,JOHN W NORTH HIGH SCHOOL,Riverside,Riverside,App,Asian,6
JOHN W NORTH HIGH SCHOOL52661,JOHN W NORTH HIGH SCHOOL,Riverside,Riverside,App,Hispanic/ Latinx,14
JOHN W NORTH HIGH SCHOOL52661,JOHN W NORTH HIGH SCHOOL,Riverside,Riverside,App,African American,7
JOHN W NORTH HIGH SCHOOL52661,JOHN W NORTH HIGH SCHOOL,Riverside,Riverside,App,All,35
JOSEPH A GREGORI HIGH SCHOOL52031,JOSEPH A GREGORI HIGH SCHOOL,Modesto,Stanislaus,Adm,White,4
JOSEPH A GREGORI HIGH SCHOOL52031,JOSEPH A GREGORI HIGH SCHOOL,Modesto,Stanislaus,App,White,7
JOSEPH A GREGORI HIGH SCHOOL52031,JOSEPH A GREGORI HIGH SCHOOL,Modesto,Stanislaus,Enr,Asian,4
JOSEPH A GREGORI HIGH SCHOOL52031,JOSEPH A GREGORI HIGH SCHOOL,Modesto,Stanislaus,Adm,Asian,4
JOSEPH A GREGORI HIGH SCHOOL52031,JOSEPH A GREGORI HIGH SCHOOL,Modesto,Stanislaus,App,Asian,11
JOSEPH A GREGORI HIGH SCHOOL52031,JOSEPH A GREGORI HIGH SCHOOL,Modesto,Stanislaus,App,Hispanic/ Latinx,13
JOSEPH A GREGORI HIGH SCHOOL52031,JOSEPH A GREGORI HIGH SCHOOL,Modesto,Stanislaus,App,African American,7
JOSEPH A GREGORI HIGH SCHOOL52031,JOSEPH A GREGORI HIGH SCHOOL,Modesto,Stanislaus,Enr,All,7
JOSEPH A GREGORI HIGH SCHOOL52031,JOSEPH A GREGORI HIGH SCHOOL,Modesto,Stanislaus,Adm,All,10
JOSEPH A GREGORI HIGH SCHOOL52031,JOSEPH A GREGORI HIGH SCHOOL,Modesto,Stanislaus,App,All,42
JUAN RODRIGUEZ CABRILLO HS51504,JUAN RODRIGUEZ CABRILLO HS,Long Beach,Los Angeles,App,Asian,10
JUAN RODRIGUEZ CABRILLO HS51504,JUAN RODRIGUEZ CABRILLO HS,Long Beach,Los Angeles,App,Hispanic/ Latinx,11
JUAN RODRIGUEZ CABRILLO HS51504,JUAN RODRIGUEZ CABRILLO HS,Long Beach,Los Angeles,App,All,25
JUNE JORDAN SCHOOL FOR EQUITY53884,JUNE JORDAN SCHOOL FOR EQUITY,San Francisco,San Francisco,App,All,10
JURUPA HILLS HIGH SCHOOL51268,JURUPA HILLS HIGH SCHOOL,Fontana,San Bernardino,App,Hispanic/ Latinx,6
JURUPA HILLS HIGH SCHOOL51268,JURUPA HILLS HIGH SCHOOL,Fontana,San Bernardino,App,All,10
JURUPA VALLEY HIGH SCHOOL51989,JURUPA VALLEY HIGH SCHOOL,Mira Loma,Riverside,App,Hispanic/ Latinx,8
JURUPA VALLEY HIGH SCHOOL51989,JURUPA VALLEY HIGH SCHOOL,Mira Loma,Riverside,App,All,9
KATELLA HIGH SCHOOL50081,KATELLA HIGH SCHOOL,Anaheim,Orange,App,Hispanic/ Latinx,14
KATELLA HIGH SCHOOL50081,KATELLA HIGH SCHOOL,Anaheim,Orange,App,All,15
KEARNY COLLEGE CONNECTIONS53893,KEARNY COLLEGE CONNECTIONS,San Diego,San Diego,App,Asian,5
KEARNY COLLEGE CONNECTIONS53893,KEARNY COLLEGE CONNECTIONS,San Diego,San Diego,App,All,9
KEARNY ENG INNOV & DESIGN53217,KEARNY ENG INNOV & DESIGN,San Diego,San Diego,App,All,9
KEARNY SCH BIOMED SCIENCE TECH53900,KEARNY SCH BIOMED SCIENCE TECH,San Diego,San Diego,App,All,7
KERMAN HIGH SCHOOL51295,KERMAN HIGH SCHOOL,Kerman,Fresno,App,Hispanic/ Latinx,7
KERMAN HIGH SCHOOL51295,KERMAN HIGH SCHOOL,Kerman,Fresno,Adm,All,3
KERMAN HIGH SCHOOL51295,KERMAN HIGH SCHOOL,Kerman,Fresno,App,All,8
KING CITY JOINT UNION HS51305,KING CITY JOINT UNION HS,King City,Monterey,App,All,5
KING DREW MAGNET HS MED/SCI51672,KING DREW MAGNET HS MED/SCI,Los Angeles,Los Angeles,Adm,Hispanic/ Latinx,5
KING DREW MAGNET HS MED/SCI51672,KING DREW MAGNET HS MED/SCI,Los Angeles,Los Angeles,App,Hispanic/ Latinx,27
KING DREW MAGNET HS MED/SCI51672,KING DREW MAGNET HS MED/SCI,Los Angeles,Los Angeles,Adm,African American,3
KING DREW MAGNET HS MED/SCI51672,KING DREW MAGNET HS MED/SCI,Los Angeles,Los Angeles,App,African American,20
KING DREW MAGNET HS MED/SCI51672,KING DREW MAGNET HS MED/SCI,Los Angeles,Los Angeles,Adm,All,8
KING DREW MAGNET HS MED/SCI51672,KING DREW MAGNET HS MED/SCI,Los Angeles,Los Angeles,App,All,49
KINGSBURG HIGH SCHOOL51310,KINGSBURG HIGH SCHOOL,Kingsburg,Fresno,App,Hispanic/ Latinx,8
KINGSBURG HIGH SCHOOL51310,KINGSBURG HIGH SCHOOL,Kingsburg,Fresno,App,All,9
KIPP KING COLLEGIATE HIGH SCH54231,KIPP KING COLLEGIATE HIGH SCH,San Lorenzo,Alameda,App,Asian,15
KIPP KING COLLEGIATE HIGH SCH54231,KIPP KING COLLEGIATE HIGH SCH,San Lorenzo,Alameda,App,Hispanic/ Latinx,8
KIPP KING COLLEGIATE HIGH SCH54231,KIPP KING COLLEGIATE HIGH SCH,San Lorenzo,Alameda,Adm,All,3
KIPP KING COLLEGIATE HIGH SCH54231,KIPP KING COLLEGIATE HIGH SCH,San Lorenzo,Alameda,App,All,24
KIPP SAN JOSE COLLEGIATE54377,KIPP SAN JOSE COLLEGIATE,San Jose,Santa Clara,App,All,8
LA CANADA HIGH SCHOOL51312,LA CANADA HIGH SCHOOL,La Canada,Los Angeles,Enr,White,4
LA CANADA HIGH SCHOOL51312,LA CANADA HIGH SCHOOL,La Canada,Los Angeles,Adm,White,8
LA CANADA HIGH SCHOOL51312,LA CANADA HIGH SCHOOL,La Canada,Los Angeles,App,White,37
LA CANADA HIGH SCHOOL51312,LA CANADA HIGH SCHOOL,La Canada,Los Angeles,Enr,Asian,3
LA CANADA HIGH SCHOOL51312,LA CANADA HIGH SCHOOL,La Canada,Los Angeles,Adm,Asian,11
LA CANADA HIGH SCHOOL51312,LA CANADA HIGH SCHOOL,La Canada,Los Angeles,App,Asian,54
LA CANADA HIGH SCHOOL51312,LA CANADA HIGH SCHOOL,La Canada,Los Angeles,App,Hispanic/ Latinx,8
LA CANADA HIGH SCHOOL51312,LA CANADA HIGH SCHOOL,La Canada,Los Angeles,Enr,All,8
LA CANADA HIGH SCHOOL51312,LA CANADA HIGH SCHOOL,La Canada,Los Angeles,Adm,All,20
LA CANADA HIGH SCHOOL51312,LA CANADA HIGH SCHOOL,La Canada,Los Angeles,App,All,104
LA CENTER ENRICHED STUDIES51561,LA CENTER ENRICHED STUDIES,Los Angeles,Los Angeles,Enr,White,7
LA CENTER ENRICHED STUDIES51561,LA CENTER ENRICHED STUDIES,Los Angeles,Los Angeles,Adm,White,10
LA CENTER ENRICHED STUDIES51561,LA CENTER ENRICHED STUDIES,Los Angeles,Los Angeles,App,White,27
LA CENTER ENRICHED STUDIES51561,LA CENTER ENRICHED STUDIES,Los Angeles,Los Angeles,Enr,Asian,7
LA CENTER ENRICHED STUDIES51561,LA CENTER ENRICHED STUDIES,Los Angeles,Los Angeles,Adm,Asian,11
LA CENTER ENRICHED STUDIES51561,LA CENTER ENRICHED STUDIES,Los Angeles,Los Angeles,App,Asian,29
LA CENTER ENRICHED STUDIES51561,LA CENTER ENRICHED STUDIES,Los Angeles,Los Angeles,App,Hispanic/ Latinx,12
LA CENTER ENRICHED STUDIES51561,LA CENTER ENRICHED STUDIES,Los Angeles,Los Angeles,Enr,All,15
LA CENTER ENRICHED STUDIES51561,LA CENTER ENRICHED STUDIES,Los Angeles,Los Angeles,Adm,All,23
